,Unnamed: 0,fecha_opreal,hora_opreal,central_infotecnica_id,central_nombre,central_tipo,central_tipo_nemotecnico,generacion_real_mwh,generacion_real_ernc_mwh,fecha,fecha2
302264,199416,2020-09-14,23,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-14 22:00:00,2020-09-14 22:00:00
302274,200013,2020-09-14,24,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-14 23:00:00,2020-09-14 23:00:00
302284,200613,2020-09-15,2,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 1:00:00,2020-09-15 01:00:00
302294,201214,2020-09-15,3,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 2:00:00,2020-09-15 02:00:00
302304,201815,2020-09-15,4,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 3:00:00,2020-09-15 03:00:00
302314,202416,2020-09-15,5,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 4:00:00,2020-09-15 04:00:00
302324,203017,2020-09-15,6,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 5:00:00,2020-09-15 05:00:00
302340,204008,2020-09-15,7,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 6:00:00,2020-09-15 06:00:00
302342,204069,2020-09-15,1,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 0:00:00,2020-09-15 00:00:00
302354,204852,2020-09-15,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 13:00:00,2020-09-15 13:00:00
302364,205585,2020-09-15,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 15:00:00,2020-09-15 15:00:00
302376,206304,2020-09-15,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 16:00:00,2020-09-15 16:00:00
302390,207007,2020-09-15,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 17:00:00,2020-09-15 17:00:00
302394,207263,2020-09-15,8,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 7:00:00,2020-09-15 07:00:00
302404,207761,2020-09-15,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 18:00:00,2020-09-15 18:00:00
302414,208541,2020-09-15,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 19:00:00,2020-09-15 19:00:00
302428,209328,2020-09-15,9,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 8:00:00,2020-09-15 08:00:00
302434,209556,2020-09-15,21,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 20:00:00,2020-09-15 20:00:00
302450,210598,2020-09-15,22,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 21:00:00,2020-09-15 21:00:00
302454,210783,2020-09-15,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 9:00:00,2020-09-15 09:00:00
302464,211476,2020-09-15,23,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 22:00:00,2020-09-15 22:00:00
302476,212275,2020-09-15,24,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 23:00:00,2020-09-15 23:00:00
302484,212633,2020-09-15,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 10:00:00,2020-09-15 10:00:00
302494,213234,2020-09-15,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 11:00:00,2020-09-15 11:00:00
302504,213835,2020-09-15,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 12:00:00,2020-09-15 12:00:00
302514,214436,2020-09-15,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-15 14:00:00,2020-09-15 14:00:00
302524,215098,2020-09-16,6,544,PE SAN GABRIEL,Eólica,eolica,9.81,9.81,2020-09-16 5:00:00,2020-09-16 05:00:00
302534,215713,2020-09-16,5,544,PE SAN GABRIEL,Eólica,eolica,20.36,20.36,2020-09-16 4:00:00,2020-09-16 04:00:00
302544,216242,2020-09-16,7,544,PE SAN GABRIEL,Eólica,eolica,4.57,4.57,2020-09-16 6:00:00,2020-09-16 06:00:00
302554,216844,2020-09-16,8,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 7:00:00,2020-09-16 07:00:00
302564,217446,2020-09-16,9,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 8:00:00,2020-09-16 08:00:00
302574,218048,2020-09-16,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 9:00:00,2020-09-16 09:00:00
302584,218650,2020-09-16,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 10:00:00,2020-09-16 10:00:00
302594,219252,2020-09-16,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 11:00:00,2020-09-16 11:00:00
302610,220206,2020-09-16,1,544,PE SAN GABRIEL,Eólica,eolica,1.61,1.61,2020-09-16 0:00:00,2020-09-16 00:00:00
302614,220480,2020-09-16,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 12:00:00,2020-09-16 12:00:00
302624,221055,2020-09-16,2,544,PE SAN GABRIEL,Eólica,eolica,3.75,3.75,2020-09-16 1:00:00,2020-09-16 01:00:00
302640,221991,2020-09-16,3,544,PE SAN GABRIEL,Eólica,eolica,2.18,2.18,2020-09-16 2:00:00,2020-09-16 02:00:00
302644,222338,2020-09-16,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 13:00:00,2020-09-16 13:00:00
302654,222839,2020-09-16,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 16:00:00,2020-09-16 16:00:00
302665,223676,2020-09-16,4,544,PE SAN GABRIEL,Eólica,eolica,11.17,11.17,2020-09-16 3:00:00,2020-09-16 03:00:00
302674,224068,2020-09-16,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 14:00:00,2020-09-16 14:00:00
302684,224670,2020-09-16,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 15:00:00,2020-09-16 15:00:00
302694,225272,2020-09-16,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 17:00:00,2020-09-16 17:00:00
302704,225874,2020-09-16,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 18:00:00,2020-09-16 18:00:00
302714,226476,2020-09-16,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 19:00:00,2020-09-16 19:00:00
302724,227078,2020-09-16,21,544,PE SAN GABRIEL,Eólica,eolica,3.81,3.81,2020-09-16 20:00:00,2020-09-16 20:00:00
302734,227680,2020-09-16,22,544,PE SAN GABRIEL,Eólica,eolica,20.39,20.39,2020-09-16 21:00:00,2020-09-16 21:00:00
302744,228282,2020-09-16,23,544,PE SAN GABRIEL,Eólica,eolica,5.09,5.09,2020-09-16 22:00:00,2020-09-16 22:00:00
302754,228884,2020-09-16,24,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-16 23:00:00,2020-09-16 23:00:00
302764,229485,2020-09-17,1,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 0:00:00,2020-09-17 00:00:00
302774,230086,2020-09-17,2,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 1:00:00,2020-09-17 01:00:00
302784,230687,2020-09-17,3,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 2:00:00,2020-09-17 02:00:00
302794,231288,2020-09-17,4,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 3:00:00,2020-09-17 03:00:00
302804,231889,2020-09-17,5,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 4:00:00,2020-09-17 04:00:00
302814,232490,2020-09-17,7,544,PE SAN GABRIEL,Eólica,eolica,0.02,0.02,2020-09-17 6:00:00,2020-09-17 06:00:00
302824,233204,2020-09-17,8,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 7:00:00,2020-09-17 07:00:00
302834,233776,2020-09-17,6,544,PE SAN GABRIEL,Eólica,eolica,0.7,0.7,2020-09-17 5:00:00,2020-09-17 05:00:00
302850,234698,2020-09-17,9,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 8:00:00,2020-09-17 08:00:00
302852,234744,2020-09-17,19,544,PE SAN GABRIEL,Eólica,eolica,72.44,72.44,2020-09-17 18:00:00,2020-09-17 18:00:00
302864,235494,2020-09-17,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 9:00:00,2020-09-17 09:00:00
302874,236095,2020-09-17,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 10:00:00,2020-09-17 10:00:00
302884,236696,2020-09-17,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 11:00:00,2020-09-17 11:00:00
302894,237297,2020-09-17,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 12:00:00,2020-09-17 12:00:00
302904,237898,2020-09-17,14,544,PE SAN GABRIEL,Eólica,eolica,0.04,0.04,2020-09-17 13:00:00,2020-09-17 13:00:00
302914,238498,2020-09-17,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-17 14:00:00,2020-09-17 14:00:00
302924,239098,2020-09-17,16,544,PE SAN GABRIEL,Eólica,eolica,3.54,3.54,2020-09-17 15:00:00,2020-09-17 15:00:00
302934,239698,2020-09-17,17,544,PE SAN GABRIEL,Eólica,eolica,20.94,20.94,2020-09-17 16:00:00,2020-09-17 16:00:00
302944,240298,2020-09-17,18,544,PE SAN GABRIEL,Eólica,eolica,41.4,41.4,2020-09-17 17:00:00,2020-09-17 17:00:00
302954,240899,2020-09-17,20,544,PE SAN GABRIEL,Eólica,eolica,49.74,49.74,2020-09-17 19:00:00,2020-09-17 19:00:00
302964,241500,2020-09-17,21,544,PE SAN GABRIEL,Eólica,eolica,136.13,136.13,2020-09-17 20:00:00,2020-09-17 20:00:00
302974,242101,2020-09-17,22,544,PE SAN GABRIEL,Eólica,eolica,119.03,119.03,2020-09-17 21:00:00,2020-09-17 21:00:00
302984,242702,2020-09-17,23,544,PE SAN GABRIEL,Eólica,eolica,121.86,121.86,2020-09-17 22:00:00,2020-09-17 22:00:00
302994,243303,2020-09-17,24,544,PE SAN GABRIEL,Eólica,eolica,135.85,135.85,2020-09-17 23:00:00,2020-09-17 23:00:00
303004,243903,2020-09-18,1,544,PE SAN GABRIEL,Eólica,eolica,131.51,131.51,2020-09-18 0:00:00,2020-09-18 00:00:00
303014,244503,2020-09-18,2,544,PE SAN GABRIEL,Eólica,eolica,110.82,110.82,2020-09-18 1:00:00,2020-09-18 01:00:00
303024,245103,2020-09-18,3,544,PE SAN GABRIEL,Eólica,eolica,103.68,103.68,2020-09-18 2:00:00,2020-09-18 02:00:00
303034,245703,2020-09-18,4,544,PE SAN GABRIEL,Eólica,eolica,114.43,114.43,2020-09-18 3:00:00,2020-09-18 03:00:00
303044,246303,2020-09-18,5,544,PE SAN GABRIEL,Eólica,eolica,129.05,129.05,2020-09-18 4:00:00,2020-09-18 04:00:00
303054,246903,2020-09-18,6,544,PE SAN GABRIEL,Eólica,eolica,137.43,137.43,2020-09-18 5:00:00,2020-09-18 05:00:00
303064,247503,2020-09-18,7,544,PE SAN GABRIEL,Eólica,eolica,129.93,129.93,2020-09-18 6:00:00,2020-09-18 06:00:00
303074,248103,2020-09-18,9,544,PE SAN GABRIEL,Eólica,eolica,80.79,80.79,2020-09-18 8:00:00,2020-09-18 08:00:00
303084,248754,2020-09-18,10,544,PE SAN GABRIEL,Eólica,eolica,45.33,45.33,2020-09-18 9:00:00,2020-09-18 09:00:00
303094,249385,2020-09-18,8,544,PE SAN GABRIEL,Eólica,eolica,103.46,103.46,2020-09-18 7:00:00,2020-09-18 07:00:00
303110,250254,2020-09-18,21,544,PE SAN GABRIEL,Eólica,eolica,126.61,126.61,2020-09-18 20:00:00,2020-09-18 20:00:00
303114,250503,2020-09-18,11,544,PE SAN GABRIEL,Eólica,eolica,60.23,60.23,2020-09-18 10:00:00,2020-09-18 10:00:00
303124,251103,2020-09-18,12,544,PE SAN GABRIEL,Eólica,eolica,80.28,80.28,2020-09-18 11:00:00,2020-09-18 11:00:00
303134,251703,2020-09-18,13,544,PE SAN GABRIEL,Eólica,eolica,82.66,82.66,2020-09-18 12:00:00,2020-09-18 12:00:00
303144,252303,2020-09-18,14,544,PE SAN GABRIEL,Eólica,eolica,130.77,130.77,2020-09-18 13:00:00,2020-09-18 13:00:00
303154,252903,2020-09-18,15,544,PE SAN GABRIEL,Eólica,eolica,124.63,124.63,2020-09-18 14:00:00,2020-09-18 14:00:00
303164,253503,2020-09-18,16,544,PE SAN GABRIEL,Eólica,eolica,73.61,73.61,2020-09-18 15:00:00,2020-09-18 15:00:00
303174,254103,2020-09-18,17,544,PE SAN GABRIEL,Eólica,eolica,73.23,73.23,2020-09-18 16:00:00,2020-09-18 16:00:00
303184,254703,2020-09-18,18,544,PE SAN GABRIEL,Eólica,eolica,73.23,73.23,2020-09-18 17:00:00,2020-09-18 17:00:00
303194,255303,2020-09-18,19,544,PE SAN GABRIEL,Eólica,eolica,94.44,94.44,2020-09-18 18:00:00,2020-09-18 18:00:00
303204,255903,2020-09-18,20,544,PE SAN GABRIEL,Eólica,eolica,100.94,100.94,2020-09-18 19:00:00,2020-09-18 19:00:00
303214,256503,2020-09-18,22,544,PE SAN GABRIEL,Eólica,eolica,155.28,155.28,2020-09-18 21:00:00,2020-09-18 21:00:00
303224,257103,2020-09-18,23,544,PE SAN GABRIEL,Eólica,eolica,149.49,149.49,2020-09-18 22:00:00,2020-09-18 22:00:00
303234,257703,2020-09-18,24,544,PE SAN GABRIEL,Eólica,eolica,158.31,158.31,2020-09-18 23:00:00,2020-09-18 23:00:00
303244,258303,2020-09-19,1,544,PE SAN GABRIEL,Eólica,eolica,162.23,162.23,2020-09-19 0:00:00,2020-09-19 00:00:00
303254,258903,2020-09-19,2,544,PE SAN GABRIEL,Eólica,eolica,165.34,165.34,2020-09-19 1:00:00,2020-09-19 01:00:00
303264,259503,2020-09-19,3,544,PE SAN GABRIEL,Eólica,eolica,163.99,163.99,2020-09-19 2:00:00,2020-09-19 02:00:00
303274,260103,2020-09-19,4,544,PE SAN GABRIEL,Eólica,eolica,164.86,164.86,2020-09-19 3:00:00,2020-09-19 03:00:00
303284,260703,2020-09-19,5,544,PE SAN GABRIEL,Eólica,eolica,164.65,164.65,2020-09-19 4:00:00,2020-09-19 04:00:00
303294,261303,2020-09-19,6,544,PE SAN GABRIEL,Eólica,eolica,165.23,165.23,2020-09-19 5:00:00,2020-09-19 05:00:00
303304,262001,2020-09-19,7,544,PE SAN GABRIEL,Eólica,eolica,162.07,162.07,2020-09-19 6:00:00,2020-09-19 06:00:00
303314,262643,2020-09-19,10,544,PE SAN GABRIEL,Eólica,eolica,128.96,128.96,2020-09-19 9:00:00,2020-09-19 09:00:00
303324,263288,2020-09-19,8,544,PE SAN GABRIEL,Eólica,eolica,159.31,159.31,2020-09-19 7:00:00,2020-09-19 07:00:00
303334,263642,2020-09-19,23,544,PE SAN GABRIEL,Eólica,eolica,167.2,167.2,2020-09-19 22:00:00,2020-09-19 22:00:00
303344,264303,2020-09-19,9,544,PE SAN GABRIEL,Eólica,eolica,164.22,164.22,2020-09-19 8:00:00,2020-09-19 08:00:00
303354,264903,2020-09-19,11,544,PE SAN GABRIEL,Eólica,eolica,154.83,154.83,2020-09-19 10:00:00,2020-09-19 10:00:00
303364,265503,2020-09-19,12,544,PE SAN GABRIEL,Eólica,eolica,161.64,161.64,2020-09-19 11:00:00,2020-09-19 11:00:00
303374,266103,2020-09-19,13,544,PE SAN GABRIEL,Eólica,eolica,150.41,150.41,2020-09-19 12:00:00,2020-09-19 12:00:00
303384,266703,2020-09-19,14,544,PE SAN GABRIEL,Eólica,eolica,150.48,150.48,2020-09-19 13:00:00,2020-09-19 13:00:00
303394,267303,2020-09-19,15,544,PE SAN GABRIEL,Eólica,eolica,158.19,158.19,2020-09-19 14:00:00,2020-09-19 14:00:00
303404,267903,2020-09-19,16,544,PE SAN GABRIEL,Eólica,eolica,160.83,160.83,2020-09-19 15:00:00,2020-09-19 15:00:00
303414,268503,2020-09-19,17,544,PE SAN GABRIEL,Eólica,eolica,150.24,150.24,2020-09-19 16:00:00,2020-09-19 16:00:00
303424,269103,2020-09-19,18,544,PE SAN GABRIEL,Eólica,eolica,154.65,154.65,2020-09-19 17:00:00,2020-09-19 17:00:00
303434,269703,2020-09-19,19,544,PE SAN GABRIEL,Eólica,eolica,158.69,158.69,2020-09-19 18:00:00,2020-09-19 18:00:00
303444,270303,2020-09-19,20,544,PE SAN GABRIEL,Eólica,eolica,165.54,165.54,2020-09-19 19:00:00,2020-09-19 19:00:00
303454,270903,2020-09-19,21,544,PE SAN GABRIEL,Eólica,eolica,166.61,166.61,2020-09-19 20:00:00,2020-09-19 20:00:00
303464,271503,2020-09-19,22,544,PE SAN GABRIEL,Eólica,eolica,165.9,165.9,2020-09-19 21:00:00,2020-09-19 21:00:00
303474,272103,2020-09-19,24,544,PE SAN GABRIEL,Eólica,eolica,167.68,167.68,2020-09-19 23:00:00,2020-09-19 23:00:00
303484,272703,2020-09-20,1,544,PE SAN GABRIEL,Eólica,eolica,168.0,168.0,2020-09-20 0:00:00,2020-09-20 00:00:00
303498,273607,2020-09-20,19,544,PE SAN GABRIEL,Eólica,eolica,28.29,28.29,2020-09-20 18:00:00,2020-09-20 18:00:00
303502,273794,2020-09-20,2,544,PE SAN GABRIEL,Eólica,eolica,167.54,167.54,2020-09-20 1:00:00,2020-09-20 01:00:00
303516,274753,2020-09-20,20,544,PE SAN GABRIEL,Eólica,eolica,46.8,46.8,2020-09-20 19:00:00,2020-09-20 19:00:00
303524,275281,2020-09-20,3,544,PE SAN GABRIEL,Eólica,eolica,166.62,166.62,2020-09-20 2:00:00,2020-09-20 02:00:00
303534,275660,2020-09-20,21,544,PE SAN GABRIEL,Eólica,eolica,59.9,59.9,2020-09-20 20:00:00,2020-09-20 20:00:00
303545,276514,2020-09-20,22,544,PE SAN GABRIEL,Eólica,eolica,78.0,78.0,2020-09-20 21:00:00,2020-09-20 21:00:00
303557,277197,2020-09-20,4,544,PE SAN GABRIEL,Eólica,eolica,167.06,167.06,2020-09-20 3:00:00,2020-09-20 03:00:00
303564,277427,2020-09-20,23,544,PE SAN GABRIEL,Eólica,eolica,76.31,76.31,2020-09-20 22:00:00,2020-09-20 22:00:00
303575,278321,2020-09-20,24,544,PE SAN GABRIEL,Eólica,eolica,52.09,52.09,2020-09-20 23:00:00,2020-09-20 23:00:00
303584,278713,2020-09-20,5,544,PE SAN GABRIEL,Eólica,eolica,162.35,162.35,2020-09-20 4:00:00,2020-09-20 04:00:00
303594,279314,2020-09-20,6,544,PE SAN GABRIEL,Eólica,eolica,136.4,136.4,2020-09-20 5:00:00,2020-09-20 05:00:00
303604,279915,2020-09-20,7,544,PE SAN GABRIEL,Eólica,eolica,139.74,139.74,2020-09-20 6:00:00,2020-09-20 06:00:00
303614,280516,2020-09-20,8,544,PE SAN GABRIEL,Eólica,eolica,140.49,140.49,2020-09-20 7:00:00,2020-09-20 07:00:00
303624,281117,2020-09-20,9,544,PE SAN GABRIEL,Eólica,eolica,140.71,140.71,2020-09-20 8:00:00,2020-09-20 08:00:00
303634,281718,2020-09-20,10,544,PE SAN GABRIEL,Eólica,eolica,138.41,138.41,2020-09-20 9:00:00,2020-09-20 09:00:00
303644,282319,2020-09-20,11,544,PE SAN GABRIEL,Eólica,eolica,127.27,127.27,2020-09-20 10:00:00,2020-09-20 10:00:00
303655,283136,2020-09-20,12,544,PE SAN GABRIEL,Eólica,eolica,71.8,71.8,2020-09-20 11:00:00,2020-09-20 11:00:00
303664,283521,2020-09-20,13,544,PE SAN GABRIEL,Eólica,eolica,52.62,52.62,2020-09-20 12:00:00,2020-09-20 12:00:00
303674,284122,2020-09-20,14,544,PE SAN GABRIEL,Eólica,eolica,30.8,30.8,2020-09-20 13:00:00,2020-09-20 13:00:00
303684,284723,2020-09-20,15,544,PE SAN GABRIEL,Eólica,eolica,34.52,34.52,2020-09-20 14:00:00,2020-09-20 14:00:00
303694,285324,2020-09-20,16,544,PE SAN GABRIEL,Eólica,eolica,28.86,28.86,2020-09-20 15:00:00,2020-09-20 15:00:00
303704,285925,2020-09-20,17,544,PE SAN GABRIEL,Eólica,eolica,32.56,32.56,2020-09-20 16:00:00,2020-09-20 16:00:00
303714,286526,2020-09-20,18,544,PE SAN GABRIEL,Eólica,eolica,27.85,27.85,2020-09-20 17:00:00,2020-09-20 17:00:00
303724,287128,2020-09-21,2,544,PE SAN GABRIEL,Eólica,eolica,14.13,14.13,2020-09-21 1:00:00,2020-09-21 01:00:00
303734,287730,2020-09-21,3,544,PE SAN GABRIEL,Eólica,eolica,7.25,7.25,2020-09-21 2:00:00,2020-09-21 02:00:00
303744,288332,2020-09-21,4,544,PE SAN GABRIEL,Eólica,eolica,6.36,6.36,2020-09-21 3:00:00,2020-09-21 03:00:00
303754,288934,2020-09-21,5,544,PE SAN GABRIEL,Eólica,eolica,9.91,9.91,2020-09-21 4:00:00,2020-09-21 04:00:00
303764,289536,2020-09-21,6,544,PE SAN GABRIEL,Eólica,eolica,10.53,10.53,2020-09-21 5:00:00,2020-09-21 05:00:00
303774,290261,2020-09-21,1,544,PE SAN GABRIEL,Eólica,eolica,26.86,26.86,2020-09-21 0:00:00,2020-09-21 00:00:00
303790,291090,2020-09-21,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 13:00:00,2020-09-21 13:00:00
303794,291342,2020-09-21,7,544,PE SAN GABRIEL,Eólica,eolica,26.01,26.01,2020-09-21 6:00:00,2020-09-21 06:00:00
303804,291944,2020-09-21,8,544,PE SAN GABRIEL,Eólica,eolica,23.92,23.92,2020-09-21 7:00:00,2020-09-21 07:00:00
303814,292546,2020-09-21,9,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 8:00:00,2020-09-21 08:00:00
303824,293148,2020-09-21,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 9:00:00,2020-09-21 09:00:00
303834,293750,2020-09-21,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 10:00:00,2020-09-21 10:00:00
303844,294352,2020-09-21,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 11:00:00,2020-09-21 11:00:00
303854,294954,2020-09-21,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 12:00:00,2020-09-21 12:00:00
303864,295556,2020-09-21,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 14:00:00,2020-09-21 14:00:00
303874,296158,2020-09-21,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 15:00:00,2020-09-21 15:00:00
303884,296760,2020-09-21,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 16:00:00,2020-09-21 16:00:00
303894,297362,2020-09-21,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 17:00:00,2020-09-21 17:00:00
303904,297964,2020-09-21,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2020-09-21 18:00:00,2020-09-21 18:00:00
303914,298566,2020-09-21,20,544,PE SAN GABRIEL,Eólica,eolica,0.09,0.09,2020-09-21 19:00:00,2020-09-21 19:00:00
303924,299168,2020-09-21,21,544,PE SAN GABRIEL,Eólica,eolica,61.28,61.28,2020-09-21 20:00:00,2020-09-21 20:00:00
303934,299770,2020-09-21,22,544,PE SAN GABRIEL,Eólica,eolica,72.74,72.74,2020-09-21 21:00:00,2020-09-21 21:00:00
303944,300372,2020-09-21,23,544,PE SAN GABRIEL,Eólica,eolica,70.04,70.04,2020-09-21 22:00:00,2020-09-21 22:00:00
303954,300974,2020-09-21,24,544,PE SAN GABRIEL,Eólica,eolica,63.01,63.01,2020-09-21 23:00:00,2020-09-21 23:00:00
303964,301575,2020-09-22,1,544,PE SAN GABRIEL,Eólica,eolica,74.17,74.17,2020-09-22 0:00:00,2020-09-22 00:00:00
303980,302518,2020-09-22,18,544,PE SAN GABRIEL,Eólica,eolica,72.38,72.38,2020-09-22 17:00:00,2020-09-22 17:00:00
303984,302759,2020-09-22,2,544,PE SAN GABRIEL,Eólica,eolica,61.77,61.77,2020-09-22 1:00:00,2020-09-22 01:00:00
303994,303378,2020-09-22,4,544,PE SAN GABRIEL,Eólica,eolica,117.22,117.22,2020-09-22 3:00:00,2020-09-22 03:00:00
304004,303979,2020-09-22,19,544,PE SAN GABRIEL,Eólica,eolica,81.6,81.6,2020-09-22 18:00:00,2020-09-22 18:00:00
304014,304580,2020-09-22,20,544,PE SAN GABRIEL,Eólica,eolica,80.09,80.09,2020-09-22 19:00:00,2020-09-22 19:00:00
304024,305181,2020-09-22,21,544,PE SAN GABRIEL,Eólica,eolica,91.36,91.36,2020-09-22 20:00:00,2020-09-22 20:00:00
304034,305782,2020-09-22,22,544,PE SAN GABRIEL,Eólica,eolica,81.68,81.68,2020-09-22 21:00:00,2020-09-22 21:00:00
304044,306383,2020-09-22,23,544,PE SAN GABRIEL,Eólica,eolica,80.7,80.7,2020-09-22 22:00:00,2020-09-22 22:00:00
304060,307371,2020-09-22,3,544,PE SAN GABRIEL,Eólica,eolica,118.67,118.67,2020-09-22 2:00:00,2020-09-22 02:00:00
304064,307529,2020-09-22,24,544,PE SAN GABRIEL,Eólica,eolica,90.17,90.17,2020-09-22 23:00:00,2020-09-22 23:00:00
304074,308186,2020-09-22,5,544,PE SAN GABRIEL,Eólica,eolica,113.8,113.8,2020-09-22 4:00:00,2020-09-22 04:00:00
304084,308787,2020-09-22,6,544,PE SAN GABRIEL,Eólica,eolica,108.78,108.78,2020-09-22 5:00:00,2020-09-22 05:00:00
304094,309388,2020-09-22,7,544,PE SAN GABRIEL,Eólica,eolica,105.02,105.02,2020-09-22 6:00:00,2020-09-22 06:00:00
304104,309989,2020-09-22,8,544,PE SAN GABRIEL,Eólica,eolica,94.88,94.88,2020-09-22 7:00:00,2020-09-22 07:00:00
304114,310590,2020-09-22,9,544,PE SAN GABRIEL,Eólica,eolica,103.79,103.79,2020-09-22 8:00:00,2020-09-22 08:00:00
304124,311191,2020-09-22,10,544,PE SAN GABRIEL,Eólica,eolica,105.56,105.56,2020-09-22 9:00:00,2020-09-22 09:00:00
304134,311792,2020-09-22,11,544,PE SAN GABRIEL,Eólica,eolica,90.45,90.45,2020-09-22 10:00:00,2020-09-22 10:00:00
304144,312393,2020-09-22,12,544,PE SAN GABRIEL,Eólica,eolica,86.8,86.8,2020-09-22 11:00:00,2020-09-22 11:00:00
304154,312994,2020-09-22,13,544,PE SAN GABRIEL,Eólica,eolica,63.56,63.56,2020-09-22 12:00:00,2020-09-22 12:00:00
304164,313595,2020-09-22,14,544,PE SAN GABRIEL,Eólica,eolica,51.81,51.81,2020-09-22 13:00:00,2020-09-22 13:00:00
304174,314196,2020-09-22,15,544,PE SAN GABRIEL,Eólica,eolica,58.89,58.89,2020-09-22 14:00:00,2020-09-22 14:00:00
304184,314797,2020-09-22,16,544,PE SAN GABRIEL,Eólica,eolica,55.57,55.57,2020-09-22 15:00:00,2020-09-22 15:00:00
